DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2020,87.28,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2021,87.13,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2022,88.10,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2023,88.92,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2024,86.38,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2025,84.76,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2016,70.45,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2017,72.46,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2018,73.14,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2019,70.37,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2020,66.52,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2021,69.81,b,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2022,78.34,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2023,75.11,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2024,75.56,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Ireland,2025,80.07,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Iceland,2017,91.04,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Iceland,2018,91.77,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Iceland,2019,92.54,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Iceland,2020,94.31,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Iceland,2021,93.50,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2016,60.31,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2017,61.10,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2018,62.68,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2019,55.97,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2020,62.13,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2021,61.52,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2022,62.52,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2023,61.05,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2024,62.72,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Italy,2025,62.42,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2016,67.69,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2017,68.99,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2018,72.69,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2019,74.25,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2020,73.99,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2021,74.99,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2022,76.71,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2023,77.34,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2024,78.33,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Lithuania,2025,78.69,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Luxembourg,2016,68.77,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Luxembourg,2017,69.93,,
